model_label,stage,mechanism,scope,response_type,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,32,,token_accuracy_specificity,False,9,0.006944444444444444,0.0,0.020833333333333332,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,4,,token_accuracy_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,record_template,8,,token_accuracy_specificity,False,9,0.0,0.0,0.0,1.0,exact_enumeration,512,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::record_template::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,1,,all_accuracy_damage_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,16,,all_accuracy_damage_specificity,False,8,0.4807748538011696,0.2821637426900585,0.6779970760233918,0.015625,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,0.1875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,2,,all_accuracy_damage_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,32,,all_accuracy_damage_specificity,False,8,0.6979897660818712,0.44999999999999996,0.9076388888888889,0.015625,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,0.1875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,4,,all_accuracy_damage_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,8,,all_accuracy_damage_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,1,,all_accuracy_damage_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,16,,all_accuracy_damage_specificity,False,4,0.006666666666666667,0.0,0.02,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,2,,all_accuracy_damage_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,32,,all_accuracy_damage_specificity,False,4,0.023333333333333334,0.0,0.07,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,4,,all_accuracy_damage_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,8,,all_accuracy_damage_specificity,False,4,0.01,0.0,0.03,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,1,,clean_correct_to_wrong_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,16,,clean_correct_to_wrong_specificity,False,8,0.4807748538011696,0.28653874269005847,0.6902777777777778,0.015625,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,0.1875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,2,,clean_correct_to_wrong_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,32,,clean_correct_to_wrong_specificity,False,8,0.6979897660818712,0.44736842105263164,0.9076388888888889,0.015625,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,0.1875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,4,,clean_correct_to_wrong_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Gemma4-E4B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,8,,clean_correct_to_wrong_specificity,False,8,0.0,0.0,0.0,1.0,exact_enumeration,256,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,e1d4f0bfd190c7789d5ef21ba11922e3de377bd7f243b5f011bbf1b93cceaef0
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,1,,clean_correct_to_wrong_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,16,,clean_correct_to_wrong_specificity,False,4,0.006666666666666667,0.0,0.02,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,2,,clean_correct_to_wrong_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
Qwen3-8B,targeted_retrieval_response_type_supplement_v3,response_reference_pre_city_d1,archived_multi_position_robustness,semantic_cue,32,,clean_correct_to_wrong_specificity,False,4,0.023333333333333334,0.0,0.07,1.0,exact_enumeration,16,targeted_retrieval_response_type_supplement_v3::response_reference_pre_city_d1::archived_multi_position_robustness::semantic_cue::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_by_response_type/analysis/statistics.csv,1e8eefaeba7c554dc431fcc92e1466a4011abd8d385847931d0cb570064d2505
