request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line,T,N,log_length,log_needles,density_per_1k_recomputed,log_density,log_burden,needle_linear,needle_hinge,log_interaction,log_length_sq,log_needles_sq,t_is_2000,t_is_10000,t2000_log_needles,t10000_log_needles,cell_id
Qwen3-1.7B/native_thinking/query_last/T2000_N30_seed1236,T2000_N30_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,30,15.0,native_thinking,1,query_last,0,1,0,0,ok,stop,30,21.0,9.0,0.3,-9.0,1368,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,823,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-1.7B/native_thinking/query_last/T2000_N30_seed1237,T2000_N30_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,30,15.0,native_thinking,1,query_last,0,1,0,0,ok,stop,30,20.0,10.0,0.3333333333333333,-10.0,1323,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,824,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-1.7B/native_thinking/query_last/T2000_N30_seed1238,T2000_N30_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,30,15.0,native_thinking,1,query_last,0,1,0,0,ok,stop,30,25.0,5.0,0.1666666666666666,-5.0,560,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,825,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-1.7B/native_thinking/query_last/T2000_N3_seed1234,T2000_N3_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,409,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,826,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-1.7B/native_thinking/query_last/T2000_N3_seed1235,T2000_N3_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,592,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,827,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-1.7B/native_thinking/query_last/T2000_N3_seed1236,T2000_N3_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,255,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,828,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-1.7B/native_thinking/query_last/T2000_N3_seed1237,T2000_N3_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,255,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,829,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-1.7B/native_thinking/query_last/T2000_N3_seed1238,T2000_N3_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,298,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,830,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-1.7B/native_thinking/query_last/T2000_N4_seed1234,T2000_N4_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,245,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,831,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-1.7B/native_thinking/query_last/T2000_N4_seed1235,T2000_N4_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,4,2.0,native_thinking,1,query_last,0,1,0,0,ok,stop,4,3.0,1.0,0.25,-1.0,264,undercount,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,832,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-1.7B/native_thinking/query_last/T2000_N4_seed1236,T2000_N4_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,222,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,833,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-1.7B/native_thinking/query_last/T2000_N4_seed1237,T2000_N4_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2073,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,296,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,834,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-1.7B/native_thinking/query_last/T2000_N4_seed1238,T2000_N4_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,4,2.0,native_thinking,1,query_last,0,1,0,0,ok,stop,4,3.0,1.0,0.25,-1.0,281,undercount,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,835,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-1.7B/native_thinking/query_last/T2000_N5_seed1234,T2000_N5_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,234,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,836,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-1.7B/native_thinking/query_last/T2000_N5_seed1235,T2000_N5_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,5,2.5,native_thinking,1,query_last,0,1,0,0,ok,stop,5,4.0,1.0,0.2,-1.0,281,undercount,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,837,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-1.7B/native_thinking/query_last/T2000_N5_seed1236,T2000_N5_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,320,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,838,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-1.7B/native_thinking/query_last/T2000_N5_seed1237,T2000_N5_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2073,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,339,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,839,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-1.7B/native_thinking/query_last/T2000_N5_seed1238,T2000_N5_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,440,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,840,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-1.7B/native_thinking/query_last/T2000_N6_seed1234,T2000_N6_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,6,3.0,native_thinking,1,query_last,0,1,0,0,ok,stop,6,5.0,1.0,0.1666666666666666,-1.0,328,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,841,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-1.7B/native_thinking/query_last/T2000_N6_seed1235,T2000_N6_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,6,3.0,native_thinking,1,query_last,0,1,0,0,ok,stop,6,5.0,1.0,0.1666666666666666,-1.0,377,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,842,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-1.7B/native_thinking/query_last/T2000_N6_seed1236,T2000_N6_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,485,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,843,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-1.7B/native_thinking/query_last/T2000_N6_seed1237,T2000_N6_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,6,3.0,native_thinking,1,query_last,0,1,0,0,ok,stop,6,5.0,1.0,0.1666666666666666,-1.0,339,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,844,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-1.7B/native_thinking/query_last/T2000_N6_seed1238,T2000_N6_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,348,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,845,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-1.7B/native_thinking/query_last/T2000_N8_seed1234,T2000_N8_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,8,4.0,native_thinking,1,query_last,0,1,0,0,ok,stop,8,6.0,2.0,0.25,-2.0,290,undercount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,846,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-1.7B/native_thinking/query_last/T2000_N8_seed1235,T2000_N8_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,8,4.0,native_thinking,1,query_last,0,1,0,0,ok,stop,8,5.0,3.0,0.375,-3.0,346,undercount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,847,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-1.7B/native_thinking/query_last/T2000_N8_seed1236,T2000_N8_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,8,4.0,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,435,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,848,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-1.7B/native_thinking/query_last/T2000_N8_seed1237,T2000_N8_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,8,4.0,native_thinking,1,query_last,0,1,0,0,ok,stop,8,6.0,2.0,0.25,-2.0,375,undercount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,849,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-1.7B/native_thinking/query_last/T2000_N8_seed1238,T2000_N8_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,2000,2000,2074,8,4.0,native_thinking,1,query_last,0,1,0,0,ok,stop,8,6.0,2.0,0.25,-2.0,364,undercount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,850,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-1.7B/native_thinking/query_last/T5000_N10_seed1234,T5000_N10_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,10,2.0,native_thinking,1,query_last,0,1,0,0,ok,stop,10,8.0,2.0,0.2,-2.0,342,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,851,5000,10,0.0,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.4804530139182014,0.0,0.0,0.0,0.0,T5000_N10
Qwen3-1.7B/native_thinking/query_last/T5000_N10_seed1235,T5000_N10_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,10,2.0,native_thinking,1,query_last,0,1,0,0,ok,stop,10,8.0,2.0,0.2,-2.0,314,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,852,5000,10,0.0,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.4804530139182014,0.0,0.0,0.0,0.0,T5000_N10
Qwen3-1.7B/native_thinking/query_last/T5000_N10_seed1236,T5000_N10_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5073,10,2.0,native_thinking,1,query_last,0,1,0,0,ok,stop,10,6.0,4.0,0.4,-4.0,358,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,853,5000,10,0.0,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.4804530139182014,0.0,0.0,0.0,0.0,T5000_N10
Qwen3-1.7B/native_thinking/query_last/T5000_N10_seed1237,T5000_N10_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,10,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,491,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,854,5000,10,0.0,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.4804530139182014,0.0,0.0,0.0,0.0,T5000_N10
Qwen3-1.7B/native_thinking/query_last/T5000_N10_seed1238,T5000_N10_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,10,2.0,native_thinking,1,query_last,0,1,0,0,ok,stop,10,8.0,2.0,0.2,-2.0,459,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,855,5000,10,0.0,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.4804530139182014,0.0,0.0,0.0,0.0,T5000_N10
Qwen3-1.7B/native_thinking/query_last/T5000_N1_seed1234,T5000_N1_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,1,0.2,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,285,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,856,5000,1,0.0,-1.6094379124341003,0.2,-1.6094379124341003,-1.6094379124341003,-0.8,0.0,-0.0,0.0,2.5902903939802346,0.0,0.0,-0.0,-0.0,T5000_N1
Qwen3-1.7B/native_thinking/query_last/T5000_N1_seed1235,T5000_N1_seed1235,1235,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,1,0.2,native_thinking,1,query_last,0,1,0,0,ok,stop,1,2.0,1.0,1.0,1.0,811,overcount,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,857,5000,1,0.0,-1.6094379124341003,0.2,-1.6094379124341003,-1.6094379124341003,-0.8,0.0,-0.0,0.0,2.5902903939802346,0.0,0.0,-0.0,-0.0,T5000_N1
Qwen3-1.7B/native_thinking/query_last/T5000_N1_seed1236,T5000_N1_seed1236,1236,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5073,1,0.2,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,404,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,858,5000,1,0.0,-1.6094379124341003,0.2,-1.6094379124341003,-1.6094379124341003,-0.8,0.0,-0.0,0.0,2.5902903939802346,0.0,0.0,-0.0,-0.0,T5000_N1
Qwen3-1.7B/native_thinking/query_last/T5000_N1_seed1237,T5000_N1_seed1237,1237,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,1,0.2,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,293,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,859,5000,1,0.0,-1.6094379124341003,0.2,-1.6094379124341003,-1.6094379124341003,-0.8,0.0,-0.0,0.0,2.5902903939802346,0.0,0.0,-0.0,-0.0,T5000_N1
Qwen3-1.7B/native_thinking/query_last/T5000_N1_seed1238,T5000_N1_seed1238,1238,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,1,0.2,native_thinking,1,query_last,0,1,0,0,ok,stop,1,2.0,1.0,1.0,1.0,894,overcount,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,860,5000,1,0.0,-1.6094379124341003,0.2,-1.6094379124341003,-1.6094379124341003,-0.8,0.0,-0.0,0.0,2.5902903939802346,0.0,0.0,-0.0,-0.0,T5000_N1
Qwen3-1.7B/native_thinking/query_last/T5000_N20_seed1234,T5000_N20_seed1234,1234,Qwen3-1.7B,Qwen/Qwen3-1.7B,5000,5000,5074,20,4.0,native_thinking,1,query_last,0,1,0,0,ok,stop,20,25.0,5.0,0.25,5.0,3543,overcount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-1.7B\main\requests.jsonl,861,5000,20,0.0,1.3862943611198906,4.0,1.3862943611198906,1.3862943611198906,3.0,1.3862943611198906,0.0,0.0,1.9218120556728056,0.0,0.0,0.0,0.0,T5000_N20
