target,model_label,prompt_mode,candidate,scheme,fold,n_test,log_loss,brier,mae,rmse
absolute_error,Qwen3-8B,native_thinking,log_separable,needle,N=6,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,needle,N=8,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,needle,N=10,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,needle,N=20,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,needle,N=30,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,length,T=2000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,length,T=5000,47,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_separable,length,T=10000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,seed,seed=1234,28,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,seed,seed=1235,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,seed,seed=1236,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,seed,seed=1237,29,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,seed,seed=1238,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=1,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=2,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=3,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=4,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=5,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=6,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=8,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=10,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=20,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,needle,N=30,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,length,T=2000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,length,T=5000,47,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,semi_log_needles,length,T=10000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,seed,seed=1234,28,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,seed,seed=1235,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,seed,seed=1236,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,seed,seed=1237,29,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,seed,seed=1238,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=1,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=2,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=3,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=4,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=5,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=6,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=8,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=10,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=20,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,needle,N=30,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,length,T=2000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,length,T=5000,47,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,piecewise_log_needles,length,T=10000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,seed,seed=1234,28,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,seed,seed=1235,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,seed,seed=1236,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,seed,seed=1237,29,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,seed,seed=1238,30,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=1,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=2,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=3,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=4,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=5,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=6,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=8,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=10,15,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=20,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,needle,N=30,14,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,length,T=2000,50,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,length,T=5000,47,,,0.0,0.0
absolute_error,Qwen3-8B,native_thinking,log_interaction,length,T=10000,50,,,0.0,0.0
exact,Qwen3-32B,direct,intercept_only,seed,seed=1234,30,0.693147180559945,0.25,,
exact,Qwen3-32B,direct,intercept_only,seed,seed=1235,30,0.6914800362610245,0.24916668519173912,,
exact,Qwen3-32B,direct,intercept_only,seed,seed=1236,30,0.7182384045846645,0.26249949834294845,,
exact,Qwen3-32B,direct,intercept_only,seed,seed=1237,30,0.691063725561511,0.2489583657427384,,
exact,Qwen3-32B,direct,intercept_only,seed,seed=1238,30,0.6943986620612885,0.25062495830064796,,
exact,Qwen3-32B,direct,intercept_only,needle,N=1,15,0.862218008021904,0.3338244757752996,,
exact,Qwen3-32B,direct,intercept_only,needle,N=2,15,0.862218008021907,0.33382447577530083,,
exact,Qwen3-32B,direct,intercept_only,needle,N=3,15,0.7236976976519686,0.2652395530368359,,
exact,Qwen3-32B,direct,intercept_only,needle,N=4,15,0.7662991258334271,0.28641857771805196,,
exact,Qwen3-32B,direct,intercept_only,needle,N=5,15,0.6979530077402284,0.25240045713346543,,
exact,Qwen3-32B,direct,intercept_only,needle,N=6,15,0.6889490959986908,0.2479012931035748,,
exact,Qwen3-32B,direct,intercept_only,needle,N=8,15,0.7621379325663079,0.2844433894139672,,
exact,Qwen3-32B,direct,intercept_only,needle,N=10,15,0.7210055967030173,0.2639227585809373,,
exact,Qwen3-32B,direct,intercept_only,needle,N=20,15,0.7394704926352245,0.2731405832422897,,
exact,Qwen3-32B,direct,intercept_only,needle,N=30,15,0.7067292739466582,0.25678991858242023,,
exact,Qwen3-32B,direct,intercept_only,length,T=2000,50,0.8109223608543837,0.30759706285920246,,
exact,Qwen3-32B,direct,intercept_only,length,T=5000,50,0.7019517072068007,0.2543998079058384,,
exact,Qwen3-32B,direct,intercept_only,length,T=10000,50,0.7188042736209187,0.26279942279226765,,
exact,Qwen3-32B,direct,log_density,seed,seed=1234,30,0.6805768039330966,0.24203170267488677,,
exact,Qwen3-32B,direct,log_density,seed,seed=1235,30,0.6365033443938671,0.22096595329481264,,
exact,Qwen3-32B,direct,log_density,seed,seed=1236,30,0.6428611275892478,0.22474378970237713,,
exact,Qwen3-32B,direct,log_density,seed,seed=1237,30,0.642122376824263,0.22407769433083136,,
exact,Qwen3-32B,direct,log_density,seed,seed=1238,30,0.5569756092791535,0.1865036989070297,,
exact,Qwen3-32B,direct,log_density,needle,N=1,15,0.44157187639522455,0.1298590895874067,,
exact,Qwen3-32B,direct,log_density,needle,N=2,15,0.5662157123388954,0.18875952198198415,,
exact,Qwen3-32B,direct,log_density,needle,N=3,15,0.8534264447880157,0.3239333370804516,,
exact,Qwen3-32B,direct,log_density,needle,N=4,15,0.759655705215062,0.2820705164936928,,
exact,Qwen3-32B,direct,log_density,needle,N=5,15,0.8720380004223014,0.33587104619305996,,
exact,Qwen3-32B,direct,log_density,needle,N=6,15,0.8568704153350731,0.32819282982290704,,
exact,Qwen3-32B,direct,log_density,needle,N=8,15,0.6656318455795041,0.2372156360194707,,
exact,Qwen3-32B,direct,log_density,needle,N=10,15,0.6388733976406418,0.22431523265898498,,
exact,Qwen3-32B,direct,log_density,needle,N=20,15,0.4883341538700698,0.15154385903764958,,
exact,Qwen3-32B,direct,log_density,needle,N=30,15,0.6566898471131771,0.20555132662979966,,
exact,Qwen3-32B,direct,log_density,length,T=2000,50,2.189164651860234,0.5341975748221204,,
exact,Qwen3-32B,direct,log_density,length,T=5000,50,0.5873402082277361,0.19865867875294135,,
exact,Qwen3-32B,direct,log_density,length,T=10000,50,0.8357663232259008,0.3121204968543164,,
exact,Qwen3-32B,direct,log_burden,seed,seed=1234,30,0.3543028609967307,0.11335235591607516,,
exact,Qwen3-32B,direct,log_burden,seed,seed=1235,30,0.3597967739899129,0.11503071804671988,,
exact,Qwen3-32B,direct,log_burden,seed,seed=1236,30,0.47903219383849127,0.17089504458891044,,
exact,Qwen3-32B,direct,log_burden,seed,seed=1237,30,0.4643782712932313,0.16337736136324363,,
exact,Qwen3-32B,direct,log_burden,seed,seed=1238,30,0.4081623521514021,0.1353651113697748,,
exact,Qwen3-32B,direct,log_burden,needle,N=1,15,0.07299777820804586,0.008488497910347696,,
exact,Qwen3-32B,direct,log_burden,needle,N=2,15,0.2699618786846434,0.07579542739983788,,
exact,Qwen3-32B,direct,log_burden,needle,N=3,15,0.3882718247668191,0.12310062866602864,,
exact,Qwen3-32B,direct,log_burden,needle,N=4,15,0.6781517768852771,0.24873744149682384,,
exact,Qwen3-32B,direct,log_burden,needle,N=5,15,0.5415850119573016,0.1825622587393284,,
exact,Qwen3-32B,direct,log_burden,needle,N=6,15,0.5382334187532386,0.17560983245013312,,
exact,Qwen3-32B,direct,log_burden,needle,N=8,15,0.6630867876790578,0.23884007113462777,,
exact,Qwen3-32B,direct,log_burden,needle,N=10,15,0.4852985126465376,0.1709733005065234,,
exact,Qwen3-32B,direct,log_burden,needle,N=20,15,0.19719696902158546,0.05660018528069688,,
exact,Qwen3-32B,direct,log_burden,needle,N=30,15,0.4867069070174662,0.16466891727241975,,
exact,Qwen3-32B,direct,log_burden,length,T=2000,50,0.5263281642529652,0.1887626070286051,,
exact,Qwen3-32B,direct,log_burden,length,T=5000,50,0.3850123499340583,0.12222418870961883,,
exact,Qwen3-32B,direct,log_burden,length,T=10000,50,0.43894440274367746,0.14815803863059565,,
exact,Qwen3-32B,direct,log_separable,seed,seed=1234,30,0.380959409784491,0.11538571384197419,,
exact,Qwen3-32B,direct,log_separable,seed,seed=1235,30,0.3556464199848074,0.10395538163217401,,
exact,Qwen3-32B,direct,log_separable,seed,seed=1236,30,0.46250495051933166,0.15870272488815027,,
exact,Qwen3-32B,direct,log_separable,seed,seed=1237,30,0.46181866279592226,0.15235882871710069,,
exact,Qwen3-32B,direct,log_separable,seed,seed=1238,30,0.3650235295044272,0.1197421418645503,,
exact,Qwen3-32B,direct,log_separable,needle,N=1,15,0.029680954864597753,0.0013801792018771353,,
exact,Qwen3-32B,direct,log_separable,needle,N=2,15,0.18269422523349663,0.03858472578238962,,
exact,Qwen3-32B,direct,log_separable,needle,N=3,15,0.47886820651500417,0.16700811096908943,,
exact,Qwen3-32B,direct,log_separable,needle,N=4,15,0.609546685684059,0.2204777431516712,,
exact,Qwen3-32B,direct,log_separable,needle,N=5,15,0.5450162085275326,0.18329982218878804,,
exact,Qwen3-32B,direct,log_separable,needle,N=6,15,0.535703236775361,0.17514981850583006,,
exact,Qwen3-32B,direct,log_separable,needle,N=8,15,0.5727405204608653,0.203097551512501,,
exact,Qwen3-32B,direct,log_separable,needle,N=10,15,0.41640695246515536,0.13649761942784636,,
exact,Qwen3-32B,direct,log_separable,needle,N=20,15,0.1913271575434518,0.056285988873576304,,
exact,Qwen3-32B,direct,log_separable,needle,N=30,15,1.0395787740382323,0.19778527720170266,,
exact,Qwen3-32B,direct,log_separable,length,T=2000,50,0.788602609347698,0.17620633232949903,,
exact,Qwen3-32B,direct,log_separable,length,T=5000,50,0.3701876844341323,0.12018369772579195,,
exact,Qwen3-32B,direct,log_separable,length,T=10000,50,0.43277108916177837,0.14608655312908708,,
exact,Qwen3-32B,direct,semi_log_needles,seed,seed=1234,30,0.5389589906604741,0.16009229223362798,,
exact,Qwen3-32B,direct,semi_log_needles,seed,seed=1235,30,0.5112902755326199,0.1484506338495538,,
exact,Qwen3-32B,direct,semi_log_needles,seed,seed=1236,30,0.5019172352817409,0.1705281530892942,,
exact,Qwen3-32B,direct,semi_log_needles,seed,seed=1237,30,0.5789251275597652,0.1795293548312948,,
exact,Qwen3-32B,direct,semi_log_needles,seed,seed=1238,30,0.4564248002360404,0.15347545752453717,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=1,15,0.4094960844537972,0.12554561479962212,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=2,15,0.46957235060439684,0.15244924811319963,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=3,15,0.4739021907708976,0.15290078670272486,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=4,15,0.5734601150545402,0.19980301711376514,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=5,15,0.5735440668221972,0.19792609679865558,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=6,15,0.6097375843266968,0.21071584066544582,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=8,15,0.8808727622839795,0.3255205567476788,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=10,15,0.5938107421329164,0.206380186400137,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=20,15,0.1998108142880449,0.055512870208247564,,
exact,Qwen3-32B,direct,semi_log_needles,needle,N=30,15,2.7970626995377494,0.19999966246746187,,
exact,Qwen3-32B,direct,semi_log_needles,length,T=2000,50,1.6376700571508531,0.16652535964627305,,
exact,Qwen3-32B,direct,semi_log_needles,length,T=5000,50,0.4936666189955891,0.16600325167765229,,
exact,Qwen3-32B,direct,semi_log_needles,length,T=10000,50,0.5399119837923976,0.19643262965573322,,
exact,Qwen3-32B,direct,piecewise_log_needles,seed,seed=1234,30,0.3373613634775476,0.10613232713357366,,
exact,Qwen3-32B,direct,piecewise_log_needles,seed,seed=1235,30,0.3172592596121893,0.09835057307081255,,
exact,Qwen3-32B,direct,piecewise_log_needles,seed,seed=1236,30,0.44071452191047056,0.15681600935493253,,
exact,Qwen3-32B,direct,piecewise_log_needles,seed,seed=1237,30,0.45716148258727013,0.1574805376389232,,
exact,Qwen3-32B,direct,piecewise_log_needles,seed,seed=1238,30,0.42141234317414367,0.13476247407750275,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=1,15,0.00174354199836904,5.211317364861203e-06,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=2,15,0.07082808542843856,0.007341765830678716,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=3,15,1.0137133489533545,0.299515521518458,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=4,15,0.7081791329843189,0.25724925070419347,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=5,15,0.6622805690318682,0.21480992976193616,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=6,15,0.542196836467564,0.17537780665719502,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=8,15,0.49824239203998516,0.173481642800695,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=10,15,0.4238402220025575,0.14052556870242247,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=20,15,0.21085877601120448,0.058057670772866235,,
exact,Qwen3-32B,direct,piecewise_log_needles,needle,N=30,15,0.992452442723957,0.1971956048381913,,
exact,Qwen3-32B,direct,piecewise_log_needles,length,T=2000,50,0.7913607684013653,0.17603778393062938,,
exact,Qwen3-32B,direct,piecewise_log_needles,length,T=5000,50,0.3373025823041425,0.10510967150397418,,
exact,Qwen3-32B,direct,piecewise_log_needles,length,T=10000,50,0.43908394896886593,0.1418261947124584,,
exact,Qwen3-32B,direct,log_interaction,seed,seed=1234,30,0.35519224275975103,0.11673346933481277,,
exact,Qwen3-32B,direct,log_interaction,seed,seed=1235,30,0.3233878143369496,0.10213511551782793,,
exact,Qwen3-32B,direct,log_interaction,seed,seed=1236,30,0.4489566542189495,0.15378315716918117,,
exact,Qwen3-32B,direct,log_interaction,seed,seed=1237,30,0.4309306019890409,0.15177019841126846,,
exact,Qwen3-32B,direct,log_interaction,seed,seed=1238,30,0.40898646757399193,0.13496532985594017,,
exact,Qwen3-32B,direct,log_interaction,needle,N=1,15,0.013278945222231926,0.000231177134494442,,
exact,Qwen3-32B,direct,log_interaction,needle,N=2,15,0.10677959716833547,0.010641189881271653,,
exact,Qwen3-32B,direct,log_interaction,needle,N=3,15,0.9619670806401727,0.2970450568438121,,
exact,Qwen3-32B,direct,log_interaction,needle,N=4,15,0.6291178723858379,0.22464921865731022,,
exact,Qwen3-32B,direct,log_interaction,needle,N=5,15,0.5567390106194725,0.1837147591266753,,
exact,Qwen3-32B,direct,log_interaction,needle,N=6,15,0.5288352339395174,0.16951589350160431,,
exact,Qwen3-32B,direct,log_interaction,needle,N=8,15,0.5128500198190917,0.18536095420843302,,
exact,Qwen3-32B,direct,log_interaction,needle,N=10,15,0.459299304859176,0.15874165677835592,,
exact,Qwen3-32B,direct,log_interaction,needle,N=20,15,0.17778892453287487,0.05577280586129347,,
exact,Qwen3-32B,direct,log_interaction,needle,N=30,15,1.0399050283795066,0.1977888813793281,,
exact,Qwen3-32B,direct,log_interaction,length,T=2000,50,0.8919354989501787,0.18065222435269085,,
exact,Qwen3-32B,direct,log_interaction,length,T=5000,50,0.33768127804246445,0.10791330050112855,,
exact,Qwen3-32B,direct,log_interaction,length,T=10000,50,0.36367784039505635,0.12897903620959897,,
bias,Qwen3-32B,direct,intercept_only,seed,seed=1234,30,,,0.7675530646895066,1.0246539132358445
bias,Qwen3-32B,direct,intercept_only,seed,seed=1235,30,,,0.9458000777399016,1.0827037849424368
bias,Qwen3-32B,direct,intercept_only,seed,seed=1236,30,,,0.8667575188631876,1.0055622793395103
bias,Qwen3-32B,direct,intercept_only,seed,seed=1237,30,,,0.8298292245096521,1.0413499279420517
bias,Qwen3-32B,direct,intercept_only,seed,seed=1238,30,,,0.9163205793267636,1.1103677470420286
bias,Qwen3-32B,direct,intercept_only,needle,N=1,15,,,0.9466097895559746,0.9466097895559745
bias,Qwen3-32B,direct,intercept_only,needle,N=2,15,,,0.9466097895559746,0.9466097895559745
bias,Qwen3-32B,direct,intercept_only,needle,N=3,15,,,0.6201751276971261,0.7464875902011376
bias,Qwen3-32B,direct,intercept_only,needle,N=4,15,,,0.7507489924406655,0.8294065068674021
bias,Qwen3-32B,direct,intercept_only,needle,N=5,15,,,0.5208710930221451,0.6700102811486509
bias,Qwen3-32B,direct,intercept_only,needle,N=6,15,,,0.5361175327172882,0.6957008599647084
bias,Qwen3-32B,direct,intercept_only,needle,N=8,15,,,0.5750527390676549,0.7294306282516293
bias,Qwen3-32B,direct,intercept_only,needle,N=10,15,,,0.8488660436638509,0.9225453838512567
bias,Qwen3-32B,direct,intercept_only,needle,N=20,15,,,1.532859001354836,1.6225263712113465
bias,Qwen3-32B,direct,intercept_only,needle,N=30,15,,,1.9157138504972437,2.0966409700997413
bias,Qwen3-32B,direct,intercept_only,length,T=2000,50,,,0.9431186434912329,1.0635326103499312
bias,Qwen3-32B,direct,intercept_only,length,T=5000,50,,,0.8097399306137497,1.0070443614202267
bias,Qwen3-32B,direct,intercept_only,length,T=10000,50,,,1.0422546939309247,1.2856837221786375
bias,Qwen3-32B,direct,log_density,seed,seed=1234,30,,,0.7252616770404464,0.9363125828902014
bias,Qwen3-32B,direct,log_density,seed,seed=1235,30,,,0.819380452363848,1.00678379472167
bias,Qwen3-32B,direct,log_density,seed,seed=1236,30,,,0.7848027271887636,0.9505542284194941
bias,Qwen3-32B,direct,log_density,seed,seed=1237,30,,,0.7366221151596638,0.9247245698610229
bias,Qwen3-32B,direct,log_density,seed,seed=1238,30,,,0.7699784955831197,1.0729252261224085
bias,Qwen3-32B,direct,log_density,needle,N=1,15,,,0.37918565463757165,0.4258969151448453
bias,Qwen3-32B,direct,log_density,needle,N=2,15,,,0.6032348868055623,0.6340820731639318
bias,Qwen3-32B,direct,log_density,needle,N=3,15,,,0.6606054941920275,0.7016924619075487
bias,Qwen3-32B,direct,log_density,needle,N=4,15,,,0.6957738360498046,0.7711349871861429
bias,Qwen3-32B,direct,log_density,needle,N=5,15,,,0.6277489562056302,0.7677500449733455
bias,Qwen3-32B,direct,log_density,needle,N=6,15,,,0.6961422530303742,0.8597813846148573
bias,Qwen3-32B,direct,log_density,needle,N=8,15,,,0.6255706440178287,0.7719480583686613
bias,Qwen3-32B,direct,log_density,needle,N=10,15,,,0.7803599521109035,0.9148462108823723
bias,Qwen3-32B,direct,log_density,needle,N=20,15,,,1.238882539377481,1.3779684176669245
bias,Qwen3-32B,direct,log_density,needle,N=30,15,,,1.8017595811539073,1.9842797269295323
bias,Qwen3-32B,direct,log_density,length,T=2000,50,,,1.7694329570417744,1.979586955749549
bias,Qwen3-32B,direct,log_density,length,T=5000,50,,,0.6962090970397043,0.8714807811436731
bias,Qwen3-32B,direct,log_density,length,T=10000,50,,,1.0234086377836895,1.3036024275441245
bias,Qwen3-32B,direct,log_burden,seed,seed=1234,30,,,0.4159799300874784,0.5514246377520771
