model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,transition_kind,allowed_estimands,anchor_equivalence_id,anchor_role,anchor_roles,event_specific,from_occurrence,gold_count,grammar_pair,local_anchor_eligible,not_applicable_reason,primary_anchor_eligible,query_full_sequence_token,query_output_token,query_token_id,query_token_text,status,target_city,target_city_output_token_end,target_city_output_token_start,target_city_token_ids,target_city_token_text,target_grammar_class,timing_stage,to_occurrence
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N6_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,5,6,adjacent_rank_before_city -> adjacent_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Mumbai,555,554,[34712], Mumbai,adjacent_rank_before_city,P1_record_clause_entry,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N6_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q553,city_pre_d1,city_pre_d1,True,5,6,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10641,553,13,.,ok,Mumbai,555,554,[34712], Mumbai,adjacent_rank_before_city,P3_city_emission,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q250,p0_item_end,p0_item_end,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10338,250,23,8,ok,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P0_previous_item_commit,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q240,block_pre_d1,block_pre_d1,False,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,False,10328,240,1447,":

",ok,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,exploratory_block_entry,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q251,unit_pre_d1,unit_pre_d1|pre_marker_d1,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10339,251,198,"
",ok,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P1_target_unit_entry,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q251,pre_marker_d1,unit_pre_d1|pre_marker_d1,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10339,251,198,"
",ok,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P1_pre_marker,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,delimiter_not_present,False,,,,,not_applicable,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P2_post_delimiter,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q252,post_marker,post_marker,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10340,252,17,2,ok,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P2_post_marker,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P1_record_clause_entry,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q253,city_pre_d1,city_pre_d1,True,1,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10341,253,13,.,ok,Sao Paulo,256,254,"[89872, 36926]", Sao Paulo,adjacent_rank_before_city,P3_city_emission,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q259,p0_item_end,p0_item_end,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10347,259,23,8,ok,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P0_previous_item_commit,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q240,block_pre_d1,block_pre_d1,False,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,False,10328,240,1447,":

",ok,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,exploratory_block_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q260,unit_pre_d1,unit_pre_d1|pre_marker_d1,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10348,260,198,"
",ok,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P1_target_unit_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q260,pre_marker_d1,unit_pre_d1|pre_marker_d1,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10348,260,198,"
",ok,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P1_pre_marker,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,delimiter_not_present,False,,,,,not_applicable,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P2_post_delimiter,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q261,post_marker,post_marker,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10349,261,18,3,ok,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P2_post_marker,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P1_record_clause_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q262,city_pre_d1,city_pre_d1,True,2,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10350,262,13,.,ok,Kyoto,264,263,[81022], Kyoto,adjacent_rank_before_city,P3_city_emission,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q267,p0_item_end,p0_item_end,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10355,267,19,4,ok,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P0_previous_item_commit,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q240,block_pre_d1,block_pre_d1,False,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,False,10328,240,1447,":

",ok,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,exploratory_block_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q268,unit_pre_d1,unit_pre_d1|pre_marker_d1,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10356,268,198,"
",ok,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P1_target_unit_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q268,pre_marker_d1,unit_pre_d1|pre_marker_d1,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10356,268,198,"
",ok,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P1_pre_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,delimiter_not_present,False,,,,,not_applicable,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P2_post_delimiter,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q269,post_marker,post_marker,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10357,269,19,4,ok,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P2_post_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P1_record_clause_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q270,city_pre_d1,city_pre_d1,True,3,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10358,270,13,.,ok,Buenos Aires,273,271,"[68073, 64617]", Buenos Aires,adjacent_rank_before_city,P3_city_emission,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q276,p0_item_end,p0_item_end,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10364,276,21,6,ok,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P0_previous_item_commit,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q240,block_pre_d1,block_pre_d1,False,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,False,10328,240,1447,":

",ok,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,exploratory_block_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q277,unit_pre_d1,unit_pre_d1|pre_marker_d1,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10365,277,198,"
",ok,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P1_target_unit_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q277,pre_marker_d1,unit_pre_d1|pre_marker_d1,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10365,277,198,"
",ok,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P1_pre_marker,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,delimiter_not_present,False,,,,,not_applicable,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P2_post_delimiter,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q278,post_marker,post_marker,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10366,278,20,5,ok,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P2_post_marker,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P1_record_clause_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q279,city_pre_d1,city_pre_d1,True,4,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10367,279,13,.,ok,Bengaluru,282,280,"[49020, 20915]", Bengaluru,adjacent_rank_before_city,P3_city_emission,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q285,p0_item_end,p0_item_end,True,5,7,adjacent_rank_before_city -> adjacent_rank_before_city,True,,True,10373,285,24,9,ok,Mumbai,290,289,[34712], Mumbai,adjacent_rank_before_city,P0_previous_item_commit,6
